item_name,item_id,item_category_id
Grand Theft Auto IV (full eng) (PS3) (Case Set),3714,19
"Grand Theft Auto IV (СофтКлаб) [PC, Цифровая версия]",3715,31
"Grand Theft Auto IV Complete Edition [PS3, английская версия]",3716,19
"Grand Theft Auto IV Complete Edition [Xbox 360, английская версия]",3717,23
Grand Theft Auto IV DVD,3718,30
"Grand Theft Auto IV. Полное издание [PC, Jewel, русские субтитры]",3719,30
"Grand Theft Auto Online: Bull Shark Cash Card [PC, Цифровая версия]",3720,31
"Grand Theft Auto Online: Great White Shark Cash Card [PC, Цифровая версия]",3721,31
"Grand Theft Auto Online: Megalodon Shark Cash Card [PC, Цифровая версия]",3722,31
"Grand Theft Auto Online: Red Shark Cash Card [PC, Цифровая версия]",3723,31
"Grand Theft Auto Online: Tiger Shark Cash Card [PC, Цифровая версия]",3724,31
"Grand Theft Auto Online: Whale Shark Cash Card [PC, Цифровая версия]",3725,31
"Grand Theft Auto V (активация только в России) [PC, Цифровая версия]",3726,31
"Grand Theft Auto V (предзаказ1) [PC, Цифровая версия]",3727,31
"Grand Theft Auto V (предзаказ2) [PC, Цифровая версия]",3728,31
"Grand Theft Auto V (предзаказ3) [PC, Цифровая версия]",3729,31
"Grand Theft Auto V [PC, Цифровая версия]",3730,31
"Grand Theft Auto V [PC, русские субтитры]",3731,30
"Grand Theft Auto V [PS3, русские субтитры]",3732,19
"Grand Theft Auto V [PS4, русские субтитры]",3733,20
"Grand Theft Auto V [Xbox 360, русские субтитры]",3734,23
"Grand Theft Auto V [Xbox One, русские субтитры]",3735,24
Grand Theft Auto V. Коллекционное издание [PS3],3736,19
Grand Theft Auto V. Коллекционное издание [Xbox 360],3737,23
Grand Theft Auto V. Комплект предварительного заказа [PS3],3738,19
Grand Theft Auto V. Комплект предварительного заказа [Xbox 360],3739,23
Grand Theft Auto V. Специальное издание [PS3],3740,19
Grand Theft Auto V. Специальное издание [Xbox 360],3741,23
"Grand Theft Auto: Episodes from Liberty City (СофтКлаб) [PC, Цифровая версия]",3742,31
"Grand Theft Auto: Liberty City Stories (Platinum) [PSP, русская документация]",3743,21
"Grand Theft Auto: San Andreas (СофтКлаб) [PC, Цифровая версия]",3744,31
"Grand Theft Auto: Vice City Stories (Platinum) [PSP, русская документация]",3745,21
"Grand Theft Auto: Vice City [PC, Цифровая версия]",3746,31
"Gravity Rush [PS Vita, русская документация]",3747,22
"Gray Matter. Призраки подсознания [PC, Jewel]",3748,30
"Gray Matter. Призраки подсознания [PC, Цифровая версия]",3749,31
Gray Matter. Призраки подсознания [PC],3750,28
"Green Lantern: Rise of the Manhunters (с поддержкой 3D) [PS3, русская документация]",3751,19
"Green Lantern: Rise of the Manhunters (с поддержкой 3D) [Xbox 360, английская версия]",3752,23
"Grey Goo [PC, Jewel, русские субтитры]",3753,30
"Grey Goo [PC, Цифровая версия]",3754,31
"Guitar Hero Live (Гитара + игра) [PS3, английская версия]",3755,19
"Guitar Hero Live (Гитара + игра) [PS4, английская версия]",3756,20
"Guitar Hero Live (Гитара + игра) [Xbox 360, английская версия]",3757,23
"Guitar Hero Live (Гитара + игра) [Xbox One, английская версия]",3758,24
"Guitar Hero Live. Контроллер ""Гитара"" [PS4, английская версия]",3759,20
"Guitar Hero Live. Контроллер ""Гитара"" [Xbox 360, английская версия]",3760,23
Guitar Hero Metallica (Игра + Гитара) [PS2],3761,18
Gunstringer Xbox 360 PL/RU PAL DVD (L5L-00020),3762,23
HALO 4: ИДУЩИЙ К РАССВЕТУ,3763,40
HALO 4: ИДУЩИЙ К РАССВЕТУ (BD),3764,40
HALO ANNIVERSARY XBOX 360 AQ EMEA D,3765,23
HARDCASTLE PAUL  Hardcastle 6 (digipack),3766,55
HARDCASTLE PAUL  Jazz Collection (digipack),3767,55
HARDCASTLE PAUL  Original Album  Perceptions Of Pacha VIII  2CD (digipack),3768,55
HARDCASTLE PAUL  The Chill Lounge 3 (digipack),3769,55
HARKET MORTEN  Brother (фирм.),3770,56
HARKET MORTEN  Out Of My Hands,3771,55
HARKET MORTEN  Out Of My Hands (фирм.),3772,56
HARRIS CALVIN  18 Months,3773,55
HARRIS CALVIN  Motion,3774,55
HARRIS STEVE  British Lion,3775,55
HARRISON GEORGE  All Things Must Pass  3LP,3776,58
HARRISON GEORGE  Cloud Nine,3777,55
HARRISON GEORGE  Early Takes  1  LP,3778,58
HARRISON GEORGE  Let It Roll (фирм.),3779,56
"HARRISON, GEORGE The Dark Horse Years 1976-1992 (Фирм.)",3780,59
"HARRISON, GEORGE The Dark Horse Years 1976-1992 5CD+2SACD+DVD (Фирм.)",3781,60
HEAVEN AND HELL  The Devil You Know,3782,55
HELLO KITTY И  ЕЕ ДРУЗЬЯ: СЧАСТЛИВОГО ХЭЛЛОУИНА (2DVD),3783,40
HELLO KITTY И ЕЕ ДРУЗЬЯ: ИГРЫ ПОД СОЛНЦЕМ (2DVD),3784,40
HELLO KITTY И ЕЕ ДРУЗЬЯ: РАЗНОЦВЕТНЫЙ МИР (2 DVD),3785,40
HELLOWEEN  7 Sinners,3786,55
HELLOWEEN  My God-Given Right,3787,55
HELLOWEEN  Straight Out Of Hell,3788,55
HELLOWEEN  Straight Out Of Hell  2LP,3789,58
HELLOWEEN  Straight Out Of Hell (фирм.),3790,56
HELLOWEEN  Victims Of The Night  LP,3791,58
HELLOWEEN Unarmed: The Best Of 25Th Anniversa  180 GRAMM 2LP,3792,58
HENDRIX JIMI  Are You Experienced  2LP,3793,58
HENDRIX JIMI  Axis: Bold As Love 180 GR.VINYL/GATEFOLD LP,3794,58
HENDRIX JIMI  Band Of Gypsys  2LP,3795,58
HENDRIX JIMI  Blues  2LP,3796,58
HENDRIX JIMI  Electric Ladyland  2LP,3797,58
HENDRIX JIMI  Experience  Live At Monterey  LP,3798,58
HENDRIX JIMI  Jimi Plays Berkeley  Blu-Ray,3799,59
"HENDRIX JIMI  People, Hell & Angels",3800,55
HENDRIX JIMI  The Best Of,3801,55
HENDRIX JIMI  Valleys Of Neptune (фирм.),3802,56
HENDRIX JIMI  West Coast Seattle Boy  Jimi Hendrix: Voodoo Child  Blu-Ray,3803,59
"HENDRIX, JIMI Blues (Фирм.)",3804,56
HEWITT EMMA  Burn The Sky  Deluxe Edition (digipack),3805,55
HEWITT EMMA  Starting Fires (digipack),3806,55
"HILTON, PARIS Paris CD+DVD (фирм.)",3807,56
HIM  Screamworks: Love In Theory And Practice,3808,55
HIM  Tears On Tape,3809,55
HIM  Uneasy Listening  1,3810,55
HIM  XX - Two Decades Of Love Metal,3811,55
HIM Screamworks : Love In Theory And Practice (фирм),3812,56
HIM Uneasy Listening Vol 1&2 (фирм),3813,56
HOLIDAY BILLIE  Lady In Satin  2CD,3814,55
HOLIDAY BILLIE  Lady Sings The Blues + 1 Bonus Track 180 GRAMM LP,3815,58
HOLIDAY BILLIE  Lady Sings the Blues & Stay With Me + 10 From Lady In Satin  2LP,3816,58
HOOKER JOHN LEE  Anthology  2LP,3817,58
HOOKER JOHN LEE  Anthology  3CD,3818,55
HOOKER JOHN LEE  Boom Boom  At His Best  2LP,3819,58
HOOKER JOHN LEE  I'M John Lee Hooker + 4 Bonus Tracks 180 GRAMM LP,3820,58
HOOKER JOHN LEE  The Country Blues Of John Lee Hooker  LP,3821,58
HOOKER JOHN LEE  Very Best Of  2CD,3822,55
HOUSTON WHITNEY  I Will Always Love You  The Best Of Whitney Houston,3823,55
HOUSTON WHITNEY  Love Whitney,3824,55
HOUSTON WHITNEY  One Wish  The Holiday Album,3825,55
HOUSTON WHITNEY  The Ultimate Collection,3826,55
HURTS   Happiness,3827,55
HURTS  Exile,3828,55
HURTS  Exile (фирм.),3829,56
HURTS  Happiness  Deluxe Edition  CD+DVD,3830,55
HURTS  Surrender,3831,55
Halo 3 (Classics) (Xbox 360) (DVD-box),3832,23
Halo 3 ODST (Classics) [Xbox 360],3833,23
Halo 4 [Xbox 360],3834,23
"Halo 4. Game of the Year Edition [Xbox 360, русская версия]",3835,23
Halo 4. Limited Edition [Xbox 360],3836,23
"Halo 5: Guardians [Xbox One, русская версия] (U9Z-00062)",3837,24
"Halo 5: Guardians. Коллекционное издание [Xbox One, русская версия] (CV4-00014)",3838,24
"Halo 5: Guardians. Ограниченное издание [Xbox One, русская версия] (CV3-00021)",3839,24
"Halo Anniversary [Xbox 360, русская документация]",3840,23
Halo: Reach [Xbox 360],3841,23
"Halo: The Master Chief Collection [Xbox One, русские субтитры]",3842,24
Handy Backup Professional 2013 (box) (1 лиц.),3843,75
Handy Backup Standard 2013 (box) (1 лиц.),3844,75
"Handy Backup Standard 7 (Новософт) [PC, Цифровая версия]",3845,76
"Happy Feet 2 [PS3, русская документация]",3846,19
Hard Disk Manager 12 Professional (1 лиц.),3847,75
"Hard Reset [PC, Jewel, русская версия]",3848,30
"Hasbro Family Fun Pack [PS4, английская версия]",3849,20
"Heavenly Sword (Essentials) [PS3, русская документация]",3850,19
"Heavy Rain (Essentials) (с поддержкой PS Move) [PS3, русская версия]",3851,19
"Heavy Rain (Platinum) (с поддержкой PS Move) [PS3, русская версия]",3852,19
"Hegemony Rome: Rise of Caesar [PC, Цифровая версия]",3853,31
"Hegemony Rome: Rise of Caesar. Advanced tactics (дополнение) [PC, Цифровая версия]",3854,31
"Hell Yeah! Wrath of the Dead Rabbit (СофтКлаб) [PC, Цифровая версия]",3855,31
"Hell Yeah! Набор «Прокачай своего кролика» (СофтКлаб) [PC, Цифровая версия]",3856,31
"Hell Yeah! Набор испытаний «Тренируй своего кролика» (СофтКлаб) [PC, Цифровая версия]",3857,31
Hellboy. The Science of Evil (full eng) (PSP) (UMD-case),3858,21
"Hello, 1C (мастер-класс). Пример быстрой разработки приложений на платф.1С:Предпр.8 (+CD)",3859,49
"Hello, 1C! Пример быстрой разработки приложений на 1С:Предприятие 8.3. Версия 3[Цифровая версия]",3860,54
"Hello, 1C. Пример быстрой разработки приложений на платф.1С:Предпр.8.2. Мастер-класс (+CD). Версия 2",3861,49
"Hello, 1C. Пример быстрой разработки приложений на платф.1С:Предпр.8.3. Мастер-класс (+CD). Версия 3",3862,49
"Hello, 1C. Пример быстрой разработки приложения на платформе  1С:Предприятие 8.2. [Цифровая версия]",3863,54
"Hello, 1С (мастер-класс). Пример быстрой разработки приложений на платформе ""1С:Предприятие"" [Цифров",3864,54
Heroes of Might and Magic V. Gold edition DVD,3865,30
"Heroes of the Storm [PC, русская версия]",3866,28
"Hetman Data Recovery Pack Домашняя версия [PC, Цифровая версия]",3867,76
"Hitman Absolution (Essentials) [PS3, русская версия]",3868,19
"Hitman Absolution [PS3, русская версия]",3869,19
"Hitman Absolution [PС, Jewel, русская версия]",3870,30
"Hitman Absolution [Xbox 360, русская версия]",3871,23
"Hitman Absolution. Elite Edition [MAC, Цифровая версия]",3872,27
"Hitman Absolution: Deluxe Professional Edition [PC, английская версия]",3873,29
"Hitman Absolution: Deluxe Professional Edition [PS3, английская версия]",3874,19
"Hitman Absolution: Deluxe Professional Edition [Xbox 360, английская версия]",3875,23
"Hitman Absolution: Professional Edition [PC, русская версия]",3876,28
"Hitman Absolution: Professional Edition [PS3, русская версия]",3877,19
"Hitman Absolution: Professional Edition [Xbox 360, русская версия]",3878,23
"Hitman Trilogy HD [PS3, русская документация]",3879,19
"Hitman Trilogy HD [Xbox 360, русская документация]",3880,23
"Hitman. Sniper Challenge [PC, русская версия]",3881,30
Hitman. Sniper Challenge [PS3],3882,19
Hitman. Sniper Challenge [Xbox 360],3883,23
"Homefront [PC, Jewel]",3884,30
"Homefront: Ultimate Edition (Essentials) [PS3, русская версия]",3885,19
"House of the Dead Overkill Extended Cut (с поддержкой PS Move) [PS3, русская документация]",3886,19
"Hunted: The Demon's Forge [PS3, английская версия]",3887,19
"Hunted: Кузня демонов [PC, Jewel, русская версия]",3888,30
"Hunted: Кузня демонов [PC, Цифровая версия]",3889,31
"Hydrophobia Prophecy [PC, Jewel]",3890,30
IDOL BILLY  Kings & Queens Of The Underground,3891,55
IGGY POP  Blah Blah Blah  LP,3892,58
IGGY POP  Instinct  LP,3893,58
IGLESIAS ENRIQUE  Euphoria,3894,55
IGLESIAS ENRIQUE  Greatest Hits,3895,55
IGLESIAS ENRIQUE  Sex And Love,3896,55
IGLESIAS JULIO  1  The Best Of  2CD,3897,55
IGLESIAS JULIO  Mexico,3898,55
IL DIVO  A Musical Affair,3899,55
IL DIVO  Live In London  DVD,3900,59
IL DIVO  The Greatest Hits,3901,55
IL DIVO  The Greatest Hits  2CD,3902,55
IL DIVO  Wicked Game,3903,55
IL DIVO Live At The Greek DVD,3904,59
INNA  Hot  New Edition,3905,55
INNA  I Am The Club Rocker,3906,55
INSANE CLOWN POSSE The Amazing Jeckel Brothers (фирм),3907,56
INTRONAUT  The Direction Of Last Things (фирм.),3908,55
IRON MAIDEN  En Vivo!  Live  2CD,3909,55
IRON MAIDEN  Flight 666  2CD,3910,55
IRON MAIDEN  From Fear To Eternity  The Best Of 1990-2010  2CD,3911,55
IRON MAIDEN  Iron Maiden  LP,3912,58
IRON MAIDEN  Piece Of Mind  LP,3913,58
IRON MAIDEN  Somewere In Time  LP,3914,58
IRON MAIDEN  Somewhere Back In Time  Best Of 1980-1989 LTD  2LP,3915,58
IRON MAIDEN  Somewhere Back In Time  The Best Of  1980-1989,3916,55
IRON MAIDEN  The Book Of Souls  2CD,3917,55
IRON MAIDEN  The Book Of Souls  2CD (фирм.),3918,56
IRON MAIDEN  The Book Of Souls  3LP,3919,58
IRON MAIDEN  The Book Of Souls  Deluxe Limited Edition 2CD (фирм.),3920,56
IRON MAIDEN  The Final Frontier,3921,55
IRON MAIDEN  The Final Frontier  LTD (фирм.),3922,56
IRON MAIDEN  The Number Of The Beast  LP,3923,58
IRON MAIDEN Flight 666 2DVD (Кир.),3924,59
IRON MAIDEN Flight 666 2LP,3925,58
IRON MAIDEN Rock in Rio DVD+CD (стекло),3926,59
"Ico & Shadow of Colossus Collection [PS3, русская документация]",3927,19
"InFAMOUS: Второй сын [PS4, русская версия]",3928,20
Infamous: Второй сын. Комплект предварительного заказа [PS4],3929,20
"Injustice: Gods Among Us Ultimate Edition [PC, Jewel, русские субтитры]",3930,30
